ID,1
480,14.299800714179197
742,33.899930478482695
743,34.262387572301286
744,34.02331079339353
745,32.674887036482
793,15.159639523640928
794,19.440616482707707
800,26.44034016640688
801,27.79495038766412
802,23.815073710022236
948,20.172458243835525
949,20.826783851881203
954,27.57226566527883
955,25.20695820443895
956,23.393500810430243
1512,9.672310606304963
1513,9.822355387515618
1552,28.1029657261067
1553,27.231113496503554
1554,24.67786137747551
1558,22.22518376993857
1559,20.44485935827971
1560,19.838761198168076
1561,20.95804079509861
1637,21.700005188575233
1638,23.81945398724763
1639,24.86342646492913
1717,12.829811380507193
1718,13.584019264533703
1719,15.032062543777931
1720,14.94761414998274
1721,15.739598134219849
1901,24.80159429791793
1985,36.329461640531584
1986,33.11497165851941
1987,34.41886054448624
1988,22.643030785993943
1989,25.539925109614767
1990,29.62186379559323
1991,27.693597552721982
2037,22.313028425996787
2038,23.591796290785794
2039,21.954186361542213
2040,20.14823773546046
2041,27.689415988111097
2042,25.70638405564649
2043,29.58736294924815
2073,31.671849070201734
2074,27.377414784659603
2075,30.270925708962142
2076,19.728231743232808
2077,21.004450606248536
2078,23.665079508334426
2079,22.209486409889617
2115,31.73133813277215
2116,32.8273961814348
2117,27.46260152906793
2118,24.73036523322578
2119,37.77278438363557
2120,35.66334199291376
2121,35.239128938791225
2147,34.846684762874524
2148,31.497491441590835
2149,35.90782836509835
2180,33.74638084067082
2181,28.750632292585838
2182,31.978372349786735
2183,35.51534385646846
2184,33.786995737789056
2206,15.496822321421037
2207,15.990855138868286
2274,13.101366063737066
2275,22.625900926730925
2316,13.6069188447441
2317,14.515628349868711
2318,14.660844924744731
2319,14.850284545430744
2320,17.23064604117753
2322,17.035902935583604
2323,16.072460950178428
2357,31.186721646258892
2358,32.90726559784436
2360,35.00001860593595
2361,27.176225631043025
2362,26.16948188783441
2363,25.236697307908532
2364,22.388112225575707
2489,18.843600293570603
2491,17.28592030977853
2492,17.305596703485822
2493,15.98569312040474
2494,16.28823322198613
2521,23.22792275011882
2522,23.34837916587854
2523,20.306627567169357
2524,24.51029685470868
2525,25.656911418786986
2527,29.43813786785911
2568,27.499027353931172
2570,25.494101156119715
2571,23.628113377107752
2572,20.945370986231683
2573,18.056157642171637
2574,22.09211489641986
2575,22.182220544857156
2605,31.371523609043077
2606,30.70511762002069
2607,21.969907375348978
2608,25.934403101003863
2636,24.377320989569867
2637,21.77379047654985
2638,24.77658793769433
2639,26.148014668965434
2642,32.62440220804502
2643,28.381510318743455
2644,31.04806194598977
2672,29.015939991229967
2673,26.242543329025636
2674,31.9504704749172
2676,23.077922653718645
2677,22.25687989182474
2678,19.7174327915823
2679,21.253268686461187
2712,9.997679989037143
2717,31.33523588238209
2718,25.43198585954627
2719,29.518583229655572
2749,20.47255629914978
2751,26.50499052732118
2752,29.136990465618936
2771,13.20958435170771
2772,13.106200945630563
2773,13.765019532100316
2774,13.889737597239375
2776,16.7734433186106
2777,14.059481533951717
2778,14.66248925465998
2842,31.911008263201797
2843,34.02475039058759
2844,28.15562979430045
2845,32.42292010786795
2881,32.841628635216146
2882,31.616465984900287
2883,28.603222320753535
2884,21.484391945051765
2885,20.436586735717526
2886,22.61300392630784
2887,24.5342419931964
2918,32.70035796333601
2919,34.93923553031367
2920,32.55390984926584
2921,27.808497365299548
2922,31.528019034624176
2952,31.413105602381066
2953,31.587356041702538
2954,28.03499959167583
2955,24.875673524919723
2956,28.803468259023926
2957,28.46082850337359
3026,32.887120433648214
3027,33.82253276196334
3028,28.701414597333297
3029,29.234934429644685
3030,27.410275894625276
3031,23.74087865616518
3184,37.803025144244984
3185,36.8293563172544
3186,32.1188774640145
3187,25.28218058966196
3188,29.689954489420156
3189,33.96363457884613
3190,32.89881131251679
3395,33.122422343496204
3396,30.371566091955643
3397,32.28145872962444
3398,23.72943629519259
3399,25.69467515923962
3400,21.740786030620967
3401,19.163894540981527
3436,22.4060939631534
3437,20.767541990064377
3438,25.022113731424227
3439,24.611572387434194
3440,27.199057137068262
3497,23.423535995843917
3498,21.280601672568764
3499,23.133078694483938
3500,19.59464815990582
3501,20.039014904870907
3502,15.200045671485256
3503,17.023986579420967
3588,22.03364138118899
3589,20.63171315414773
3590,20.951214634592514
3623,30.877302929618697
3624,28.567537879974292
3625,28.608888210275268
3626,23.99671370589169
3627,20.524884970112087
3652,14.678486913901741
3653,13.72130752625291
3654,14.16343095796969
3659,11.278578701420523
3660,12.266936239226595
3661,10.259675796685043
3687,16.532054225781778
3688,15.91198127444045
3689,18.583055492946425
3690,17.035565857803064
3695,22.58279056584629
3696,20.21106458292941
3697,23.31180102562465
3721,27.88839765924976
3722,36.1583384944671
3723,36.936815093350575
3724,32.123227754581045
3725,33.40036889890502
3726,26.46299960423936
3727,30.60933800557744
3755,23.825634730845383
3756,21.845444089943925
3757,26.752037598340902
3758,24.951871950290293
3759,31.901184674914802
3760,30.051759748560272
3761,33.538043920883695
3790,36.36551640822861
3791,35.520875669574984
3792,38.04877275423824
3793,33.03794662385669
3794,33.72689087933321
3795,26.34610020686499
3796,29.334601373319018
3821,31.89695305186969
3822,28.570171990272808
3823,33.96678583180761
3825,22.509443837753082
3826,21.33954940286887
3827,24.709827174174375
3828,24.660164697841257
3852,12.781271698555168
3853,11.281173403862253
3854,11.569970629150989
3910,21.18991933503482
3911,20.200332984587327
3912,22.513827341906865
3914,18.657179120592854
3915,18.224853655643134
3916,16.2271207766134
3917,16.82457529923155
3918,17.464642892370254
3919,16.50493838055074
3921,17.706894679612173
3922,18.348947031951266
3923,18.034061210698766
3971,22.80871989741034
3972,21.806091979698877
3973,24.06302044291337
3975,19.46838928572849
3976,20.111236279690207
3977,19.16457541357357
3978,18.1010142339587
4001,19.942158478034454
4002,21.147299992167532
4003,23.024681399524653
4004,21.736442443378692
4006,28.37560861955016
4007,24.13857356836897
4008,26.52132823065364
4026,36.76759856197851
4027,35.71060487410161
4028,29.97524639359126
4029,31.72587457349169
4030,33.82495945762498
4031,28.915231086768006
4057,32.783332762966076
4059,26.68729481814984
4060,29.338662782340222
4061,22.285843506400244
4062,21.26159812625409
4063,23.961751736456964
4064,23.143849045838824
4095,36.7590339700836
4096,37.47880162221636
4097,33.48981599952988
4098,35.231110069285116
4099,27.670475108389994
4100,32.77532297514376
4156,34.510821834118836
4157,32.85762447451888
4158,21.84084657596402
4159,20.35923545062963
4160,25.8198486792857
4161,24.026709640039286
4184,21.91784395730637
4185,23.134726148030577
4186,19.54566224057932
4187,21.13041202577875
4188,25.282529197584996
4189,22.928820647553277
4190,26.140172605417476
4268,30.36699849706191
4269,28.177023411274035
4270,29.906867667627562
4271,22.859749137568105
4272,21.511531066126505
4273,24.813418597346395
4274,23.779621621589417
4291,12.90988870477186
4292,13.978135900510438
4298,25.438922814867457
4332,29.946848784745768
4333,35.58443147929557
4334,33.68610007593194
4335,24.827367026668853
4336,28.425770203940257
4337,28.97181904394901
4338,30.70670278624104
4379,23.532307578280893
4380,22.90119180355553
4381,21.883082271219298
4382,19.977031871075933
4383,24.459431754608545
4384,27.298137950705883
4385,29.42583142250595
4415,22.562040572605422
4416,21.073130813604017
4417,19.1543268260921
4418,15.226490613176317
4419,16.504905280573478
4420,17.75621129641367
4421,18.03667724403763
4450,23.22758529584557
4451,22.437325815219555
4452,21.03468176656988
4453,18.63908449623663
4454,24.115881736439132
4455,26.018933550040853
4456,29.315132042693467
4481,18.421341640348718
4482,17.628072983493187
4483,16.459415473794603
4488,13.022041299929299
4489,14.840890853957996
4490,15.590052397976693
4534,12.64094622543202
4535,10.222098460698694
4536,8.729211973740021
4537,8.390888021801613
4540,13.209485249784782
4541,12.487857527821959
4542,12.96654977245482
4580,33.13299580871714
4581,30.01741148101276
4582,28.20010224936866
4586,21.10087006941841
4587,22.917234646977832
4588,24.60718826623898
4589,25.118589219507317
4603,23.308908533551335
4604,21.86522890894649
4605,21.740749112003666
4606,18.683702952334592
4609,25.25361896119237
4610,27.86042999128617
4611,31.464707366631558
4614,15.671605474764414
4651,30.72026875993795
4653,29.775382218003923
4654,26.516298955316312
4655,21.232031974679934
4656,23.905341537461982
4657,24.063167673820335
4658,24.81415166486414
4678,33.10753981283563
4679,36.34030386948093
4680,34.520225588658974
4681,30.894265630767986
4682,29.04393557424534
4683,26.02561081474131
4684,23.292264822125702
4700,22.292541305498972
4701,29.478261168761687
4703,28.401443739038076
4704,25.775034912771844
4722,28.962748244303885
4723,30.796603330303125
4725,33.52629952101003
4726,26.1614306774444
4727,24.994493042672676
4728,21.344253660497667
4729,23.212574108684873
4749,23.34510559385683
4751,22.61325057086786
4752,20.171088994624544
4753,16.492886466460657
4754,14.963088816017029
4755,17.957843066405093
4756,19.08738621987527
4784,15.585638909832795
4785,14.805775927633936
4786,14.329368843238376
4787,14.266969351826864
4788,15.957653027811949
4789,16.036005577701463
4791,16.877050583166717
4824,34.34659073018309
4826,30.57795420132282
4827,29.070077318525477
4828,21.119871379250323
4829,19.025290788642327
4830,24.04750727256725
4831,26.551607305843564
4866,34.23027214373955
4867,31.792367365158864
4868,34.3728699063561
4869,33.022337517535654
4870,27.39205483803401
4871,31.229199723452904
4905,22.632756035970875
4906,23.722739943824084
4907,23.562073341732418
4909,18.600027046633034
4910,20.04188105899909
4922,23.76019580510652
4923,21.5673485337808
4924,18.447976267848944
4925,20.6569081982431
4927,27.601800059874638
4928,27.40070672309666
4929,24.471291421969237
4963,26.6996650047721
4964,23.103613900157825
4965,24.345251057489367
4970,19.97545125957028
4971,18.011630852976513
4972,19.77459434414641
4973,21.856663416172385
4979,17.495338529641884
4980,16.9503638959637
4981,18.443869170977106
4992,26.099535914671822
5004,17.162939763040804
5005,19.350598100365914
5006,22.2721817231895
5007,20.000064470877934
5009,25.63233791309051
5010,22.46586969942518
5011,23.854368447661937
5021,17.739765423659154
5022,16.966266090985318
5023,19.25649548025863
5025,17.466506517354187
5026,17.905066366618858
5027,17.670963803007893
5028,17.010300460540787
5067,32.80292162684051
5068,28.916375802870807
5069,30.876544421447182
5082,27.7579562176543
5083,24.383681759279142
5084,29.909062453878946
5086,18.88227315539801
5087,22.005387748528378
5088,22.758570999908585
5089,22.155770581267024
5090,28.49703130430477
5091,29.884809916375115
5092,26.24714844935392
5093,23.139691058008776
5094,34.00106159327628
5095,33.257659823641454
5096,36.4471183959455
5110,28.97816801933092
5111,27.901396577230855
5112,31.47392620229228
5114,20.33127473313942
5115,23.305938808818684
5116,21.411963676989384
5134,34.71444080392982
5135,29.621332786915612
5136,32.63976590657939
5137,25.464110168494326
5138,25.954976011319854
5139,23.23755327960271
5140,22.060448119248225
5151,19.484124143172824
5152,21.69979503859953
5153,23.957427671110597
5154,22.017824001633233
5155,27.688936763396885
5156,25.189035078213607
5157,27.486982763577902
5169,17.69709930862234
5170,16.35238227302052
5185,22.336989223522625
5186,19.816049653031403
5187,23.482654626159817
5193,18.24330585690002
5194,19.224013815021515
5201,18.414151641302006
5202,17.41167945038112
5208,22.515919521448755
5209,25.45552592737687
5222,32.33936340958163
5223,29.048478030564194
5224,34.91837946386249
5226,20.981265431447127
5227,23.08157620706514
5228,26.57418006569075
5229,25.296994493891784
5230,18.057246130900197
5231,18.85721045463827
5232,18.89811490632947
5233,16.966554495931344
5235,22.989667249557005
5236,21.439156107895766
5237,22.46193056517969
5268,29.65009134689201
5269,27.57391312191912
5270,32.22326795380013
5272,21.00339491661984
5273,23.200610877120898
5274,26.230943816199645
5275,24.83067058366909
5302,32.31231822617374
5303,30.582904332356765
5304,27.494157279780893
5305,29.106734347545025
5306,26.474174829689485
5307,22.088782652817983
5308,21.870615889345867
5310,23.034733466921228
5315,28.669916104071973
5316,23.936140791634084
5317,28.31536915422539
5318,30.589159154243248
5319,30.26061527952615
5332,32.2299850634877
5333,29.984344375108652
5334,31.01703945569191
5335,32.831907421549715
5336,29.088574692626207
5337,25.872739459839636
5352,28.781930282745716
5353,25.65632097892799
5355,30.104956782483082
5356,21.836020896917372
5357,23.501622225532827
5358,21.454627950656032
5359,22.885857259103133
5360,17.49619793900368
5361,17.32869098937272
5362,21.837796446597306
5364,18.480048779914316
5365,20.115873038889337
5384,21.55670361411912
5385,20.263641032909202
